"No.","Time","Source","Destination","Protocol","Length","Info"
"3382","01:12:38.533239","172.16.1.89","185.22.184.127","TCP","60","49197  >  443 [ACK] Seq=586 Ack=193849 Win=65536 Len=0"
"3383","01:12:38.732165","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=193849 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3384","01:12:38.732306","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=195137 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3385","01:12:38.732608","172.16.1.89","185.22.184.127","TCP","60","49197  >  443 [ACK] Seq=586 Ack=196425 Win=466176 Len=0"
"3386","01:12:38.751864","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=196425 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3387","01:12:38.752083","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=197713 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3388","01:12:38.752128","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=199001 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3389","01:12:38.752243","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=200289 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3390","01:12:38.752498","185.22.184.127","172.16.1.89","TLSv1","1342","Application Data [TCP segment of a reassembled PDU]"
"3391","01:12:38.752634","172.16.1.89","185.22.184.127","TCP","60","49197  >  443 [ACK] Seq=586 Ack=201577 Win=461056 Len=0"
"3392","01:12:38.752980","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=202865 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3393","01:12:38.753025","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=204153 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3394","01:12:38.753066","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [PSH, ACK] Seq=205441 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3395","01:12:38.753453","172.16.1.89","185.22.184.127","TCP","60","49197  >  443 [ACK] Seq=586 Ack=205441 Win=457216 Len=0"
"3396","01:12:38.776670","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=206729 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3397","01:12:38.776801","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=208017 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3398","01:12:38.777101","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=209305 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3399","01:12:38.777114","172.16.1.89","185.22.184.127","TCP","60","49197  >  443 [ACK] Seq=586 Ack=209305 Win=453376 Len=0"
"3400","01:12:38.777147","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=210593 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3401","01:12:38.777302","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=211881 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3402","01:12:38.777344","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=213169 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3403","01:12:38.777455","172.16.1.89","185.22.184.127","TCP","60","49197  >  443 [ACK] Seq=586 Ack=211881 Win=453376 Len=0"
"3404","01:12:38.777569","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=214457 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3405","01:12:38.777776","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=215745 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3406","01:12:38.777778","172.16.1.89","185.22.184.127","TCP","60","49197  >  443 [ACK] Seq=586 Ack=214457 Win=453376 Len=0"
"3407","01:12:38.778025","185.22.184.127","172.16.1.89","TLSv1","1342","Application Data [TCP segment of a reassembled PDU]"
"3408","01:12:38.778158","172.16.1.89","185.22.184.127","TCP","60","49197  >  443 [ACK] Seq=586 Ack=217033 Win=453376 Len=0"
"3409","01:12:38.778266","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=218321 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3410","01:12:38.778507","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=219609 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3411","01:12:38.778777","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=220897 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3412","01:12:38.778820","172.16.1.89","185.22.184.127","TCP","60","49197  >  443 [ACK] Seq=586 Ack=220897 Win=453376 Len=0"
"3413","01:12:38.778842","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=222185 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3414","01:12:38.778888","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=223473 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3415","01:12:38.779116","172.16.1.89","185.22.184.127","TCP","60","49197  >  443 [ACK] Seq=586 Ack=223473 Win=453376 Len=0"
"3416","01:12:38.794144","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=224761 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3417","01:12:38.794311","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=226049 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3418","01:12:38.794373","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=227337 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3419","01:12:38.794566","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=228625 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3420","01:12:38.794629","172.16.1.89","185.22.184.127","TCP","60","49197  >  443 [ACK] Seq=586 Ack=227337 Win=482816 Len=0"
"3421","01:12:38.794824","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=229913 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3422","01:12:38.794870","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=231201 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3423","01:12:38.794958","172.16.1.89","185.22.184.127","TCP","60","49197  >  443 [ACK] Seq=586 Ack=229913 Win=482816 Len=0"
"3424","01:12:38.795048","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=232489 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3425","01:12:38.795232","172.16.1.89","185.22.184.127","TCP","60","49197  >  443 [ACK] Seq=586 Ack=232489 Win=482816 Len=0"
"3426","01:12:38.795293","185.22.184.127","172.16.1.89","TLSv1","1342","Application Data [TCP segment of a reassembled PDU]"
"3427","01:12:38.795545","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=235065 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3428","01:12:38.795575","172.16.1.89","185.22.184.127","TCP","60","49197  >  443 [ACK] Seq=586 Ack=235065 Win=482816 Len=0"
"3429","01:12:38.795595","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=236353 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3430","01:12:38.795639","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=237641 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3431","01:12:38.795784","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [PSH, ACK] Seq=238929 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3432","01:12:38.795934","172.16.1.89","185.22.184.127","TCP","60","49197  >  443 [ACK] Seq=586 Ack=237641 Win=482816 Len=0"
"3433","01:12:38.796244","172.16.1.89","185.22.184.127","TCP","60","49197  >  443 [ACK] Seq=586 Ack=240217 Win=482816 Len=0"
"3434","01:12:38.796268","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=240217 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3435","01:12:38.796314","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=241505 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3436","01:12:38.796510","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=242793 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3437","01:12:38.796554","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=244081 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3438","01:12:38.796595","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=245369 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3439","01:12:38.796762","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=246657 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3440","01:12:38.796798","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=247945 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3441","01:12:38.796835","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=249233 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3442","01:12:38.796990","185.22.184.127","172.16.1.89","TLSv1","1342","Application Data [TCP segment of a reassembled PDU]"
"3443","01:12:38.797035","172.16.1.89","185.22.184.127","TCP","60","49197  >  443 [ACK] Seq=586 Ack=245369 Win=482816 Len=0"
"3444","01:12:38.797124","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=251809 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3445","01:12:38.797237","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=253097 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3446","01:12:38.797276","172.16.1.89","185.22.184.127","TCP","60","49197  >  443 [ACK] Seq=586 Ack=249233 Win=482816 Len=0"
"3447","01:12:38.797486","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=254385 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3448","01:12:38.797618","172.16.1.89","185.22.184.127","TCP","60","49197  >  443 [ACK] Seq=586 Ack=253097 Win=482816 Len=0"
"3449","01:12:38.797727","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=255673 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3450","01:12:38.797771","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=256961 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3451","01:12:38.797970","172.16.1.89","185.22.184.127","TCP","60","49197  >  443 [ACK] Seq=586 Ack=255673 Win=482816 Len=0"
"3452","01:12:38.798243","172.16.1.89","185.22.184.127","TCP","60","49197  >  443 [ACK] Seq=586 Ack=258249 Win=482816 Len=0"
"3453","01:12:38.997015","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=258249 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3454","01:12:38.997169","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=259537 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3455","01:12:38.997463","172.16.1.89","185.22.184.127","TCP","60","49197  >  443 [ACK] Seq=586 Ack=260825 Win=584704 Len=0"
"3456","01:12:38.997651","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=260825 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3457","01:12:38.997697","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=262113 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3458","01:12:38.997738","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=263401 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3459","01:12:38.997782","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [PSH, ACK] Seq=264689 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3460","01:12:38.997877","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=265977 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3461","01:12:38.998128","172.16.1.89","185.22.184.127","TCP","60","49197  >  443 [ACK] Seq=586 Ack=264689 Win=584704 Len=0"
"3462","01:12:38.998372","185.22.184.127","172.16.1.89","TLSv1","1342","Application Data [TCP segment of a reassembled PDU]"
"3463","01:12:38.998416","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=268553 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3464","01:12:38.998459","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=269841 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3465","01:12:38.998522","172.16.1.89","185.22.184.127","TCP","60","49197  >  443 [ACK] Seq=586 Ack=267265 Win=584704 Len=0"
"3466","01:12:38.998624","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=271129 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3467","01:12:38.998668","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=272417 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3468","01:12:38.998851","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=273705 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3469","01:12:38.998872","172.16.1.89","185.22.184.127","TCP","60","49197  >  443 [ACK] Seq=586 Ack=269841 Win=584704 Len=0"
"3470","01:12:38.999097","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=274993 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3471","01:12:38.999133","172.16.1.89","185.22.184.127","TCP","60","49197  >  443 [ACK] Seq=586 Ack=274993 Win=584704 Len=0"
"3472","01:12:38.999139","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=276281 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3473","01:12:38.999340","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=277569 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3474","01:12:38.999383","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=278857 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3475","01:12:38.999481","172.16.1.89","185.22.184.127","TCP","60","49197  >  443 [ACK] Seq=586 Ack=277569 Win=584704 Len=0"
"3476","01:12:38.999586","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=280145 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3477","01:12:38.999629","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=281433 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3478","01:12:38.999671","185.22.184.127","172.16.1.89","TLSv1","1342","Application Data [TCP segment of a reassembled PDU]"
"3479","01:12:38.999841","172.16.1.89","185.22.184.127","TCP","60","49197  >  443 [ACK] Seq=586 Ack=281433 Win=584704 Len=0"
"3480","01:12:39.000139","172.16.1.89","185.22.184.127","TCP","60","49197  >  443 [ACK] Seq=586 Ack=284009 Win=584704 Len=0"
"3481","01:12:39.011834","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=284009 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3482","01:12:39.012219","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=285297 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3483","01:12:39.012463","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=286585 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3484","01:12:39.012501","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=287873 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3485","01:12:39.012719","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=289161 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3486","01:12:39.012744","172.16.1.89","185.22.184.127","TCP","60","49197  >  443 [ACK] Seq=586 Ack=286585 Win=636160 Len=0"
"3487","01:12:39.012771","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=290449 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3488","01:12:39.012966","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=291737 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3489","01:12:39.012990","172.16.1.89","185.22.184.127","TCP","60","49197  >  443 [ACK] Seq=586 Ack=290449 Win=636160 Len=0"
"3490","01:12:39.013014","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=293025 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3491","01:12:39.013203","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=294313 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3492","01:12:39.013248","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=295601 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3493","01:12:39.013343","172.16.1.89","185.22.184.127","TCP","60","49197  >  443 [ACK] Seq=586 Ack=294313 Win=636160 Len=0"
"3494","01:12:39.013633","172.16.1.89","185.22.184.127","TCP","60","49197  >  443 [ACK] Seq=586 Ack=296889 Win=636160 Len=0"
"3495","01:12:39.038829","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=296889 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3496","01:12:39.039219","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=298177 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3497","01:12:39.039257","185.22.184.127","172.16.1.89","TLSv1","1342","Application Data [TCP segment of a reassembled PDU]"
"3498","01:12:39.039508","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=300753 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3499","01:12:39.039654","172.16.1.89","185.22.184.127","TCP","60","49197  >  443 [ACK] Seq=586 Ack=300753 Win=632320 Len=0"
"3500","01:12:39.039725","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=302041 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3501","01:12:39.039771","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=303329 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3502","01:12:39.039813","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=304617 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3503","01:12:39.039855","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=305905 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3504","01:12:39.040021","172.16.1.89","185.22.184.127","TCP","60","49197  >  443 [ACK] Seq=586 Ack=303329 Win=631040 Len=0"
"3505","01:12:39.040302","172.16.1.89","185.22.184.127","TCP","60","49197  >  443 [ACK] Seq=586 Ack=307193 Win=631040 Len=0"
"3506","01:12:39.040441","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=307193 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3507","01:12:39.040486","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=308481 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3508","01:12:39.040681","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=309769 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3509","01:12:39.040920","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=311057 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3510","01:12:39.040956","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=312345 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3511","01:12:39.040993","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=313633 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3512","01:12:39.041090","172.16.1.89","185.22.184.127","TCP","60","49197  >  443 [ACK] Seq=586 Ack=311057 Win=631040 Len=0"
"3513","01:12:39.041172","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=314921 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3514","01:12:39.041216","185.22.184.127","172.16.1.89","TLSv1","1342","Application Data [TCP segment of a reassembled PDU]"
"3515","01:12:39.041335","172.16.1.89","185.22.184.127","TCP","60","49197  >  443 [ACK] Seq=586 Ack=313633 Win=631040 Len=0"
"3516","01:12:39.041423","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=317497 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3517","01:12:39.041648","172.16.1.89","185.22.184.127","TCP","60","49197  >  443 [ACK] Seq=586 Ack=317497 Win=631040 Len=0"
"3518","01:12:39.041668","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=318785 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3519","01:12:39.041713","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=320073 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3520","01:12:39.041757","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=321361 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3521","01:12:39.041983","172.16.1.89","185.22.184.127","TCP","60","49197  >  443 [ACK] Seq=586 Ack=320073 Win=631040 Len=0"
"3522","01:12:39.042305","172.16.1.89","185.22.184.127","TCP","60","49197  >  443 [ACK] Seq=586 Ack=322649 Win=631040 Len=0"
"3523","01:12:39.056583","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=322649 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3524","01:12:39.057568","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=323937 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3525","01:12:39.057756","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=325225 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3526","01:12:39.057806","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [PSH, ACK] Seq=326513 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3527","01:12:39.058024","172.16.1.89","185.22.184.127","TCP","60","49197  >  443 [ACK] Seq=586 Ack=326513 Win=677376 Len=0"
"3528","01:12:39.067502","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=327801 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3529","01:12:39.067673","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=329089 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3530","01:12:39.067710","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=330377 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3531","01:12:39.067746","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=331665 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3532","01:12:39.067922","185.22.184.127","172.16.1.89","TLSv1","1342","Application Data [TCP segment of a reassembled PDU]"
"3533","01:12:39.067971","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=334241 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3534","01:12:39.067995","172.16.1.89","185.22.184.127","TCP","60","49197  >  443 [ACK] Seq=586 Ack=330377 Win=673536 Len=0"
"3535","01:12:39.068274","172.16.1.89","185.22.184.127","TCP","60","49197  >  443 [ACK] Seq=586 Ack=334241 Win=669696 Len=0"
"3536","01:12:39.068413","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=335529 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3537","01:12:39.068459","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=336817 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3538","01:12:39.068662","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=338105 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3539","01:12:39.068706","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=339393 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3540","01:12:39.068747","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=340681 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3541","01:12:39.068790","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=341969 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3542","01:12:39.068895","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=343257 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3543","01:12:39.068939","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=344545 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3544","01:12:39.069005","172.16.1.89","185.22.184.127","TCP","60","49197  >  443 [ACK] Seq=586 Ack=339393 Win=664576 Len=0"
"3545","01:12:39.069138","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=345833 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
"3546","01:12:39.069270","172.16.1.89","185.22.184.127","TCP","60","49197  >  443 [ACK] Seq=586 Ack=343257 Win=662016 Len=0"
"3547","01:12:39.069378","185.22.184.127","172.16.1.89","TCP","1342","443  >  49197 [ACK] Seq=347121 Ack=586 Win=16768 Len=1288 [TCP segment of a reassembled PDU]"
